dataset,method,split,traintest,coverage,width,rmse
energy,ll_dropout,16,trainval,0.3516642547033285,0.17736391349648234,1.2050339
energy,ll_dropout,16,test,0.2857142857142857,0.18036557964213887,1.3346167
energy,ll_dropout,17,trainval,0.20694645441389292,0.08397060105112214,1.3545411
energy,ll_dropout,17,test,0.19480519480519481,0.09311005776993009,1.4365203
energy,ll_dropout,18,trainval,0.2460202604920405,0.08203757360186507,1.429456
energy,ll_dropout,18,test,0.18181818181818182,0.06221097916441814,1.480342
energy,ll_dropout,19,trainval,0.3429811866859624,0.375075234154192,1.8193733
energy,ll_dropout,19,test,0.37662337662337664,0.3924841659287683,1.838703
kin8nm,ensemble,0,trainval,0.6873728468737285,0.5180783622632509,0.07744044451501002
kin8nm,ensemble,0,test,0.6471306471306472,0.5252982376341764,0.08554829427237326
kin8nm,ensemble,1,trainval,0.7173470771734708,0.5390042629128742,0.0781012399741663
kin8nm,ensemble,1,test,0.6642246642246642,0.5579644385990434,0.08814690198026619
kin8nm,ensemble,2,trainval,0.7340295673402957,0.5546828388423095,0.07827757804361828
kin8nm,ensemble,2,test,0.6935286935286935,0.5646166267020232,0.08424052050018513
kin8nm,ensemble,3,trainval,0.7290112572901126,0.5520659523207427,0.07915734980185579
kin8nm,ensemble,3,test,0.724053724053724,0.5641337768672702,0.08364270904049992
kin8nm,ensemble,4,trainval,0.7116506171165061,0.5237923603915621,0.0775811220528089
kin8nm,ensemble,4,test,0.6544566544566545,0.5383757348534854,0.08482027514314869
kin8nm,ensemble,5,trainval,0.7012071070120711,0.5207185208305369,0.07716324060615432
kin8nm,ensemble,5,test,0.6336996336996337,0.5295653773209863,0.08762252530360377
kin8nm,ensemble,6,trainval,0.724671097246711,0.5402301020038184,0.07709350443148323
kin8nm,ensemble,6,test,0.684981684981685,0.5578830406391418,0.08644943918657473
kin8nm,ensemble,7,trainval,0.6986301369863014,0.5285946556222957,0.07806637436864183
kin8nm,ensemble,7,test,0.6800976800976801,0.5449056188926445,0.08262152682584331
kin8nm,ensemble,8,trainval,0.7347077173470772,0.5525581841151532,0.07867492955509135
kin8nm,ensemble,8,test,0.6776556776556777,0.5585406904739535,0.08414820992796458
kin8nm,ensemble,9,trainval,0.7166689271666893,0.5490490277546363,0.07783675750030519
kin8nm,ensemble,9,test,0.673992673992674,0.5620683314813576,0.08695677011864848
kin8nm,ensemble,10,trainval,0.7136850671368506,0.5508190645131981,0.07901679056240307
kin8nm,ensemble,10,test,0.6752136752136753,0.5689850611496101,0.08636517785241574
kin8nm,ensemble,11,trainval,0.6769293367692933,0.5107194987883668,0.07760129285222817
kin8nm,ensemble,11,test,0.6251526251526252,0.5283042970252402,0.0871407967091678
kin8nm,ensemble,12,trainval,0.6963244269632443,0.5289223480274775,0.07821258184750218
kin8nm,ensemble,12,test,0.6422466422466423,0.546422135672412,0.08825709540474688
kin8nm,ensemble,13,trainval,0.7309100773091007,0.5558047332553262,0.07855843170171843
kin8nm,ensemble,13,test,0.7264957264957265,0.5725044368579378,0.08365071055200834
kin8nm,ensemble,14,trainval,0.6914417469144175,0.5217786436731439,0.07818069390620598
kin8nm,ensemble,14,test,0.6556776556776557,0.5433367901580041,0.08659045294252625
kin8nm,ensemble,15,trainval,0.7136850671368506,0.5348650493360504,0.0778565308668366
kin8nm,ensemble,15,test,0.6654456654456654,0.5379108729669856,0.08241926714004857
kin8nm,ensemble,16,trainval,0.7021565170215651,0.5251585163141657,0.07780171591476757
kin8nm,ensemble,16,test,0.6495726495726496,0.5397662318098831,0.08520972725539148
kin8nm,ensemble,17,trainval,0.6911704869117049,0.5192531871229141,0.07815390881490979
kin8nm,ensemble,17,test,0.663003663003663,0.5293047007355982,0.08501547359443166
kin8nm,ensemble,18,trainval,0.7041909670419096,0.5326581302867353,0.07761844534855687
kin8nm,ensemble,18,test,0.6556776556776557,0.5464806856576458,0.08683583396601273
kin8nm,ensemble,19,trainval,0.7288756272887563,0.5552247062951072,0.07879144991918281
kin8nm,ensemble,19,test,0.7191697191697192,0.5689191657195994,0.08507467376944101
kin8nm,dropout,0,trainval,0.8866133188661331,1.3108362028915908,0.1116354
kin8nm,dropout,0,test,0.8669108669108669,1.3103288225331382,0.11674702
kin8nm,dropout,1,trainval,0.860301098603011,1.3214133530973065,0.117137276
kin8nm,dropout,1,test,0.8595848595848596,1.3295732700942395,0.122616135
kin8nm,dropout,2,trainval,0.9070934490709345,1.3630842443171673,0.11426365
kin8nm,dropout,2,test,0.8913308913308914,1.3705525099815066,0.11752534
kin8nm,dropout,3,trainval,0.7690221076902211,1.164823660882654,0.11349084
kin8nm,dropout,3,test,0.7606837606837606,1.1781715833784279,0.11636722
kin8nm,dropout,4,trainval,0.852163298521633,1.2404883294978715,0.111821264
kin8nm,dropout,4,test,0.8351648351648352,1.2489367282190917,0.11471945
kin8nm,dropout,5,trainval,0.7994032279940323,1.207836771888142,0.11264029
kin8nm,dropout,5,test,0.7826617826617827,1.208216278412915,0.11907001
kin8nm,dropout,6,trainval,0.7833988878339889,1.1808121203796351,0.112843566
kin8nm,dropout,6,test,0.7875457875457875,1.199305923642878,0.119402595
kin8nm,dropout,7,trainval,0.7520683575206836,1.1668613322556973,0.11631668
kin8nm,dropout,7,test,0.7313797313797313,1.1526232451880016,0.12131758
kin8nm,dropout,8,trainval,0.8008951580089516,1.2786734500215253,0.12989666
kin8nm,dropout,8,test,0.8131868131868132,1.2845457605528006,0.12991183
kin8nm,dropout,9,trainval,0.8722365387223654,1.2863446686804416,0.11108979
kin8nm,dropout,9,test,0.8388278388278388,1.2832426597493276,0.117436394
kin8nm,dropout,10,trainval,0.7918079479180795,1.1799021288602307,0.112573184
kin8nm,dropout,10,test,0.7716727716727717,1.1985051802798863,0.11807174
kin8nm,dropout,11,trainval,0.7969618879696189,1.1814010021542711,0.112376764
kin8nm,dropout,11,test,0.7692307692307693,1.1905310882046514,0.1191347
kin8nm,dropout,12,trainval,0.873864098738641,1.298144636563413,0.11058863
kin8nm,dropout,12,test,0.8473748473748474,1.2790122608365602,0.11844089
kin8nm,dropout,13,trainval,0.83724399837244,1.2296533128596976,0.10980163
kin8nm,dropout,13,test,0.8473748473748474,1.2787680017505318,0.11531954
kin8nm,dropout,14,trainval,0.8609792486097925,1.2911584418516815,0.115797564
kin8nm,dropout,14,test,0.8608058608058609,1.2969050555257462,0.1224
kin8nm,dropout,15,trainval,0.8333107283331073,1.3705448764297976,0.1325882
kin8nm,dropout,15,test,0.811965811965812,1.33935252554373,0.13267621
kin8nm,dropout,16,trainval,0.7443374474433745,0.9835027614582748,0.10782811
kin8nm,dropout,16,test,0.7142857142857143,0.9756416249688088,0.111403376
kin8nm,dropout,17,trainval,0.7219584972195849,1.1410531935182104,0.12674381
kin8nm,dropout,17,test,0.7094017094017094,1.1581610285199397,0.12762783
kin8nm,dropout,18,trainval,0.8281567882815679,1.223356116835029,0.11126133
kin8nm,dropout,18,test,0.796092796092796,1.2146879203760763,0.117676765
kin8nm,dropout,19,trainval,0.7988607079886071,1.2097468058501006,0.11295953
kin8nm,dropout,19,test,0.7777777777777778,1.2128368251519337,0.12002125
kin8nm,ll_dropout,0,trainval,0.23491116234911164,0.2406588946501854,0.08295051
kin8nm,ll_dropout,0,test,0.2454212454212454,0.2448617874472177,0.092346735
kin8nm,ll_dropout,1,trainval,0.028075410280754103,0.05340759392718319,0.10832672
kin8nm,ll_dropout,1,test,0.03418803418803419,0.04652348136498918,0.11415168
kin8nm,ll_dropout,2,trainval,0.3605045436050454,0.2833913595250924,0.09150937
kin8nm,ll_dropout,2,test,0.33455433455433453,0.2751240231132889,0.0942372
kin8nm,ll_dropout,3,trainval,0.052760070527600705,0.05500240246841438,0.11066186
kin8nm,ll_dropout,3,test,0.040293040293040296,0.05105790629418201,0.112641454
kin8nm,ll_dropout,4,trainval,0.28129662281296625,0.26308507312030455,0.084939234
kin8nm,ll_dropout,4,test,0.2503052503052503,0.24844470750332165,0.092735395
kin8nm,ll_dropout,5,trainval,0.1779465617794656,0.20155609181683834,0.118748166
kin8nm,ll_dropout,5,test,0.19291819291819293,0.20129427398649466,0.12472516
kin8nm,ll_dropout,6,trainval,0.27288756272887565,0.24725920138433635,0.08194711
kin8nm,ll_dropout,6,test,0.24786324786324787,0.24142932654426041,0.09105016
kin8nm,ll_dropout,7,trainval,0.22121253221212533,0.2425030049261192,0.09607805
kin8nm,ll_dropout,7,test,0.20634920634920634,0.2524842535917726,0.10318957
kin8nm,ll_dropout,8,trainval,0.256340702563407,0.23515975336082667,0.083272666
kin8nm,ll_dropout,8,test,0.2515262515262515,0.23705931418505663,0.089203276
kin8nm,ll_dropout,9,trainval,0.25430625254306255,0.23279351449252716,0.08160171
kin8nm,ll_dropout,9,test,0.221001221001221,0.2358192750328424,0.09311504
kin8nm,ll_dropout,10,trainval,0.06469551064695511,0.07829450340452573,0.104273684
kin8nm,ll_dropout,10,test,0.07692307692307693,0.0806064860031248,0.10651867
kin8nm,ll_dropout,11,trainval,0.23586057235860572,0.22649813313362357,0.09003982
kin8nm,ll_dropout,11,test,0.2039072039072039,0.2255815807742884,0.09974562
kin8nm,ll_dropout,12,trainval,0.27085311270853113,0.24313747549660883,0.08349911
kin8nm,ll_dropout,12,test,0.24175824175824176,0.24842380017440138,0.09234265
kin8nm,ll_dropout,13,trainval,0.25756137257561373,0.24214444994900158,0.08429163
kin8nm,ll_dropout,13,test,0.26495726495726496,0.24041301969261475,0.08706573
kin8nm,ll_dropout,14,trainval,0.24779601247796013,0.24668701914469934,0.08596844
kin8nm,ll_dropout,14,test,0.25518925518925517,0.25735463696546856,0.095009066
kin8nm,ll_dropout,15,trainval,0.2652922826529228,0.2562337519515868,0.08476879
kin8nm,ll_dropout,15,test,0.2588522588522589,0.253819259607042,0.09199294
kin8nm,ll_dropout,16,trainval,0.1759121117591211,0.200338005443729,0.09331555
kin8nm,ll_dropout,16,test,0.15384615384615385,0.20029427168801658,0.09829883
kin8nm,ll_dropout,17,trainval,0.0318730503187305,0.04720440546939639,0.097848296
kin8nm,ll_dropout,17,test,0.02564102564102564,0.03645543695809332,0.10274561
kin8nm,ll_dropout,18,trainval,0.24983046249830462,0.23357028300299051,0.08603547
kin8nm,ll_dropout,18,test,0.2258852258852259,0.23613977186018156,0.095673814
kin8nm,ll_dropout,19,trainval,0.2553912925539129,0.23038978201603338,0.08381123
kin8nm,ll_dropout,19,test,0.23687423687423687,0.23407139239461605,0.09171821
naval-propulsion-plant,ensemble,0,trainval,0.7733916767526301,0.595904119974829,0.004246362447856167
naval-propulsion-plant,ensemble,0,test,0.7829002514668902,0.6032028867775694,0.004242289668646709
naval-propulsion-plant,ensemble,1,trainval,0.8631412345219254,0.6217018221982739,0.003913018889290632
naval-propulsion-plant,ensemble,1,test,0.8692372170997485,0.6087574520694615,0.0038109160766311486
naval-propulsion-plant,ensemble,2,trainval,0.82813518294386,0.5858097372582843,0.003857227341617045
naval-propulsion-plant,ensemble,2,test,0.8256496227996647,0.5898363109415352,0.003893089933310213
naval-propulsion-plant,ensemble,3,trainval,0.8122148775719207,0.5410940137603555,0.00369433887901957
naval-propulsion-plant,ensemble,3,test,0.8055322715842415,0.537932016643918,0.003696394325341641
naval-propulsion-plant,ensemble,4,trainval,0.8396797318685411,0.6213665670413807,0.003861727720992565
naval-propulsion-plant,ensemble,4,test,0.8348700754400671,0.630611372428658,0.003905420832357662
naval-propulsion-plant,ensemble,5,trainval,0.8025323526673495,0.6089003670353048,0.004162389925939837
naval-propulsion-plant,ensemble,5,test,0.8080469404861693,0.6114309502610051,0.004167949235674939
naval-propulsion-plant,ensemble,6,trainval,0.8019737454613165,0.5826136710510856,0.0038040148758367648
naval-propulsion-plant,ensemble,6,test,0.7996647108130763,0.589773890229246,0.0038740694892183884
naval-propulsion-plant,ensemble,7,trainval,0.7840052136672563,0.5869272562447018,0.004130223928415597
naval-propulsion-plant,ensemble,7,test,0.7812238055322716,0.5908772612861694,0.004207288523338622
naval-propulsion-plant,ensemble,8,trainval,0.7189274741644167,0.557875666747967,0.003955894638972711
naval-propulsion-plant,ensemble,8,test,0.7200335289186923,0.5666176788241323,0.004024219022293845
naval-propulsion-plant,ensemble,9,trainval,0.7624988362349874,0.5852113500733037,0.0040483132427793665
naval-propulsion-plant,ensemble,9,test,0.7594300083822296,0.5900930271521412,0.004073291124835611
naval-propulsion-plant,ensemble,10,trainval,0.8142631039940416,0.6299745590417709,0.003990094085161257
naval-propulsion-plant,ensemble,10,test,0.8105616093880972,0.6381608316781546,0.004023959162733245
naval-propulsion-plant,ensemble,11,trainval,0.8284144865468764,0.6146583594299455,0.003934493825123577
naval-propulsion-plant,ensemble,11,test,0.8164291701592624,0.6115772500084753,0.003982833413553064
naval-propulsion-plant,ensemble,12,trainval,0.8627688297179034,0.6521035000518111,0.004197833413593847
naval-propulsion-plant,ensemble,12,test,0.856663872590109,0.6630526888466597,0.004242502534234859
naval-propulsion-plant,ensemble,13,trainval,0.81491481240108,0.6376133264639069,0.004285543905401298
naval-propulsion-plant,ensemble,13,test,0.8164291701592624,0.6399752148453145,0.004319427190058636
naval-propulsion-plant,ensemble,14,trainval,0.7659435806721907,0.5734526445782002,0.0043674013410218955
naval-propulsion-plant,ensemble,14,test,0.7451802179379715,0.5724719909718637,0.004337550652120285
naval-propulsion-plant,ensemble,15,trainval,0.8625826273158924,0.6360514060744836,0.004283879933588913
naval-propulsion-plant,ensemble,15,test,0.8692372170997485,0.6353598304042312,0.004282698357447294
naval-propulsion-plant,ensemble,16,trainval,0.7900567917326133,0.5803280862446375,0.004039666356463101
naval-propulsion-plant,ensemble,16,test,0.8013411567476949,0.5825375208047792,0.003992226475956227
naval-propulsion-plant,ensemble,17,trainval,0.8022530490643329,0.6127009019964391,0.004282807896024256
naval-propulsion-plant,ensemble,17,test,0.8139145012573344,0.6165575300940195,0.004285884026017641
naval-propulsion-plant,ensemble,18,trainval,0.7975979890140583,0.6516144707293041,0.004389565257235172
naval-propulsion-plant,ensemble,18,test,0.7736797988264879,0.6440330846584363,0.004383708280644662
naval-propulsion-plant,ensemble,19,trainval,0.7832604040592124,0.5770907112431921,0.004230268325154918
naval-propulsion-plant,ensemble,19,test,0.7829002514668902,0.5740846500506586,0.004224999291271909
naval-propulsion-plant,dropout,0,trainval,0.920863979145331,1.1840657495324864,0.005278298
naval-propulsion-plant,dropout,0,test,0.9304274937133278,1.2165364694238043,0.005360348
naval-propulsion-plant,dropout,1,trainval,0.9391118145424076,1.0955620669928778,0.004904784
naval-propulsion-plant,dropout,1,test,0.942162615255658,1.0883131630968843,0.0048927944
naval-propulsion-plant,dropout,2,trainval,0.9197467647332651,1.1559083289952319,0.005222378
naval-propulsion-plant,dropout,2,test,0.9161777032690696,1.1564249968974698,0.0052783582
naval-propulsion-plant,dropout,3,trainval,0.919560562331254,1.1668955870680802,0.0054418654
naval-propulsion-plant,dropout,3,test,0.9237217099748533,1.1744425809252788,0.0054506627
naval-propulsion-plant,dropout,4,trainval,0.9033609533562983,1.2059333508172296,0.005589691
naval-propulsion-plant,dropout,4,test,0.9027661357921207,1.2136857282691638,0.0056458474
naval-propulsion-plant,dropout,5,trainval,0.8757098966576669,1.10471233651751,0.0057030246
naval-propulsion-plant,dropout,5,test,0.86756077116513,1.104543657901345,0.005700264
naval-propulsion-plant,dropout,6,trainval,0.9149055022809794,1.1467948304781788,0.005451468
naval-propulsion-plant,dropout,6,test,0.9077954735959766,1.1570760348238323,0.005577101
naval-propulsion-plant,dropout,7,trainval,0.8928405176426776,1.1407840421301916,0.0052878624
naval-propulsion-plant,dropout,7,test,0.8792958927074602,1.144629313371685,0.005324607
naval-propulsion-plant,dropout,8,trainval,0.9726282469043851,1.2397321063936535,0.0052216216
naval-propulsion-plant,dropout,8,test,0.9740150880134115,1.2397240940812844,0.005226933
naval-propulsion-plant,dropout,9,trainval,0.9161158178940508,1.102210867130102,0.005145096
naval-propulsion-plant,dropout,9,test,0.9103101424979044,1.1087305443517053,0.005232631
naval-propulsion-plant,dropout,10,trainval,0.9297085932408528,1.1846166279034023,0.0052932156
naval-propulsion-plant,dropout,10,test,0.9337803855825649,1.1866173586244897,0.005304573
naval-propulsion-plant,dropout,11,trainval,0.965831859230984,1.1575791280804055,0.005284896
naval-propulsion-plant,dropout,11,test,0.9631181894383906,1.1753869353409183,0.005448921
naval-propulsion-plant,dropout,12,trainval,0.848151941160041,1.136309939718006,0.0062196897
naval-propulsion-plant,dropout,12,test,0.8382229673093042,1.1401681027728572,0.006337408
naval-propulsion-plant,dropout,13,trainval,0.8165906340191789,1.110105783880044,0.005786281
naval-propulsion-plant,dropout,13,test,0.8197820620284996,1.0953243179043266,0.00566805
naval-propulsion-plant,dropout,14,trainval,0.9398566241504516,1.1665938290939657,0.00518524
naval-propulsion-plant,dropout,14,test,0.9455155071248952,1.1651595333965334,0.0052189305
naval-propulsion-plant,dropout,15,trainval,0.9158365142910344,1.1457313390237058,0.0050654095
naval-propulsion-plant,dropout,15,test,0.9346186085498742,1.1406611434817313,0.0050323554
naval-propulsion-plant,dropout,16,trainval,0.9569872451354623,1.1893189255363363,0.0051832213
naval-propulsion-plant,dropout,16,test,0.9564124056999161,1.1892222312913203,0.005162331
naval-propulsion-plant,dropout,17,trainval,0.9893864630853738,1.1817294037749078,0.0050382647
naval-propulsion-plant,dropout,17,test,0.9907795473595976,1.1811194786839527,0.0050148997
naval-propulsion-plant,dropout,18,trainval,0.9409738385625175,1.187824315601783,0.005489037
naval-propulsion-plant,dropout,18,test,0.9388097233864208,1.1800799291171096,0.005437249
naval-propulsion-plant,dropout,19,trainval,0.954287310306303,1.1180318017764834,0.005101365
naval-propulsion-plant,dropout,19,test,0.9497066219614417,1.1277251845438245,0.0051511624
naval-propulsion-plant,ll_dropout,0,trainval,0.27660366818731963,0.293899566933978,0.0060807522
naval-propulsion-plant,ll_dropout,0,test,0.269907795473596,0.29622745786329013,0.0059903064
naval-propulsion-plant,ll_dropout,1,trainval,0.25118704031282,0.3000020641382716,0.0058925706
naval-propulsion-plant,ll_dropout,1,test,0.2514668901927913,0.3033984252174402,0.0057219663
naval-propulsion-plant,ll_dropout,2,trainval,0.20221580858393073,0.26685632127107695,0.0054794033
naval-propulsion-plant,ll_dropout,2,test,0.19362950544844929,0.270684219620736,0.0055062682
naval-propulsion-plant,ll_dropout,3,trainval,0.31356484498650034,0.3237195045769077,0.004741626
naval-propulsion-plant,ll_dropout,3,test,0.3101424979044426,0.3211994627656624,0.0047602467
naval-propulsion-plant,ll_dropout,4,trainval,0.20901219625733172,0.24886502502143812,0.0064983256
naval-propulsion-plant,ll_dropout,4,test,0.20955574182732606,0.24776137297181391,0.0065549216
naval-propulsion-plant,ll_dropout,5,trainval,0.28758960990596777,0.2846701778401597,0.005083866
naval-propulsion-plant,ll_dropout,5,test,0.2917015926236379,0.2867979646993841,0.005042479
naval-propulsion-plant,ll_dropout,6,trainval,0.4015454799366912,0.28013116152668427,0.0032363406
naval-propulsion-plant,ll_dropout,6,test,0.40318524727577537,0.27868996307450705,0.0032360156
naval-propulsion-plant,ll_dropout,7,trainval,0.4666232194395308,0.26442864955515755,0.0030444362
naval-propulsion-plant,ll_dropout,7,test,0.4450963956412406,0.264098766510921,0.0030924804
naval-propulsion-plant,ll_dropout,8,trainval,0.4315240666604599,0.29486189046187483,0.0037868249
naval-propulsion-plant,ll_dropout,8,test,0.432523051131601,0.2930795270771817,0.0037515853
naval-propulsion-plant,ll_dropout,9,trainval,0.23405641932780932,0.2761249593138313,0.005021847
naval-propulsion-plant,ll_dropout,9,test,0.23218776194467727,0.2789053861439372,0.0051961243
naval-propulsion-plant,ll_dropout,10,trainval,0.3854389721627409,0.28032155268928105,0.0034696942
naval-propulsion-plant,ll_dropout,10,test,0.3763621123218776,0.2805662789011296,0.0035339915
naval-propulsion-plant,ll_dropout,11,trainval,0.0,0.0,0.014674946
naval-propulsion-plant,ll_dropout,11,test,0.0,0.0,0.015138815
naval-propulsion-plant,ll_dropout,12,trainval,0.4094590820221581,0.30487812264301273,0.0036972824
naval-propulsion-plant,ll_dropout,12,test,0.40234702430846603,0.3027423877727918,0.003754949
naval-propulsion-plant,ll_dropout,13,trainval,0.3263197095242529,0.2698699328465285,0.004095795
naval-propulsion-plant,ll_dropout,13,test,0.34534786253143335,0.2683226195416425,0.003945331
naval-propulsion-plant,ll_dropout,14,trainval,0.0,0.0,0.014746311
naval-propulsion-plant,ll_dropout,14,test,0.0,0.0,0.01453199
naval-propulsion-plant,ll_dropout,15,trainval,0.005679173261335071,0.011777573697973753,0.0053399685
naval-propulsion-plant,ll_dropout,15,test,0.006705783738474434,0.012334944037365878,0.005338468
naval-propulsion-plant,ll_dropout,16,trainval,0.4149520528814822,0.2883088824319191,0.003335612
naval-propulsion-plant,ll_dropout,16,test,0.4291701592623638,0.28951332508695754,0.0033514686
naval-propulsion-plant,ll_dropout,17,trainval,0.0,0.0,0.014755398
naval-propulsion-plant,ll_dropout,17,test,0.0,0.0,0.014393435
naval-propulsion-plant,ll_dropout,18,trainval,0.25230425472488593,0.24627900502988967,0.004212751
naval-propulsion-plant,ll_dropout,18,test,0.2598491198658843,0.24559029278696423,0.0043390756
naval-propulsion-plant,ll_dropout,19,trainval,0.5016292710175961,0.3199152758734308,0.0033802397
naval-propulsion-plant,ll_dropout,19,test,0.5062866722548198,0.32211098477246997,0.0034513897
power-plant,ensemble,0,trainval,0.2809197538032749,0.1661753369087432,4.097019393356293
power-plant,ensemble,0,test,0.29153605015673983,0.17183101287730143,4.392186991123978
power-plant,ensemble,1,trainval,0.4297990941818604,0.2645669746762512,4.219235632722613
power-plant,ensemble,1,test,0.4378265412748171,0.26188116123786814,4.06928542343497
power-plant,ensemble,2,trainval,0.4480315875043549,0.27609132555225047,4.23372453078183
power-plant,ensemble,2,test,0.4785788923719958,0.2777040225895634,4.229364370761098
power-plant,ensemble,3,trainval,0.4270119614446638,0.25711195237859785,4.143336645826976
power-plant,ensemble,3,test,0.4482758620689655,0.2621188237043307,4.387501235599413
power-plant,ensemble,4,trainval,0.41493438625014517,0.24949727144237552,4.195060006949641
power-plant,ensemble,4,test,0.400208986415883,0.24760801770477475,4.475329935625418
power-plant,ensemble,5,trainval,0.2984554639414702,0.17510974046370728,4.115719916580342
power-plant,ensemble,5,test,0.26227795193312436,0.17642072913176038,4.279670349297087
power-plant,ensemble,6,trainval,0.311229822320288,0.18869164322370036,4.156531722010429
power-plant,ensemble,6,test,0.2946708463949843,0.18796669301678848,4.1610655929958265
power-plant,ensemble,7,trainval,0.3185460457554291,0.19336770734930062,4.1784098052583785
power-plant,ensemble,7,test,0.29153605015673983,0.1927210649667305,4.060924446593642
power-plant,ensemble,8,trainval,0.4774126117756358,0.3020953581967113,4.2610526098597585
power-plant,ensemble,8,test,0.48066875653082547,0.30243391235137224,4.579746222691406
power-plant,ensemble,9,trainval,0.4388572755777494,0.2704715121795728,4.217992436898795
power-plant,ensemble,9,test,0.4399164054336468,0.27218365966680047,4.234957021649178
power-plant,ensemble,10,trainval,0.4068052490999884,0.240839679134943,4.1691471606407
power-plant,ensemble,10,test,0.3897596656217346,0.24443047610048946,4.2004054095696635
power-plant,ensemble,11,trainval,0.47985135292068287,0.31129608931125685,4.264330497132495
power-plant,ensemble,11,test,0.4702194357366771,0.30702966934469633,4.530232146380677
power-plant,ensemble,12,trainval,0.4411798861920799,0.26982780637606385,4.2293193563166485
power-plant,ensemble,12,test,0.4367816091954023,0.27428623337248,4.130928511722007
power-plant,ensemble,13,trainval,0.4448960631750087,0.2708466763187232,4.232050420188138
power-plant,ensemble,13,test,0.4179728317659352,0.27456395063044386,4.433875673128276
power-plant,ensemble,14,trainval,0.44013471141563115,0.2630154955609079,4.1984291183359215
power-plant,ensemble,14,test,0.4263322884012539,0.2642956278711415,4.259059149402711
power-plant,ensemble,15,trainval,0.4608059458831727,0.27841417119673756,4.209136097010696
power-plant,ensemble,15,test,0.4535005224660397,0.28047623990050435,4.15757217662501
power-plant,ensemble,16,trainval,0.44094762513064684,0.2663513503158537,4.196494951897989
power-plant,ensemble,16,test,0.4503657262277952,0.27318762289380805,4.209716155250896
power-plant,ensemble,17,trainval,0.2942747648356753,0.17533300161472373,4.139731385421483
power-plant,ensemble,17,test,0.29258098223615464,0.17804784572167068,4.110949096292664
power-plant,ensemble,18,trainval,0.4613865985367553,0.28131427777226364,4.222453620627874
power-plant,ensemble,18,test,0.4263322884012539,0.2777678240352897,4.41013066303863
power-plant,ensemble,19,trainval,0.4344443154105214,0.2573933898632732,4.182084789918212
power-plant,ensemble,19,test,0.4263322884012539,0.2616982472380886,4.590285830493351
power-plant,dropout,0,trainval,0.3776564858901405,0.29619571776505077,4.489569
power-plant,dropout,0,test,0.3709508881922675,0.2974240952521949,4.766962
power-plant,dropout,1,trainval,0.3720822204157473,0.28793165995761383,4.4663897
power-plant,dropout,1,test,0.3761755485893417,0.289339089388983,4.2789345
power-plant,dropout,2,trainval,0.3739403089072117,0.2802083261276425,4.396388
power-plant,dropout,2,test,0.40752351097178685,0.28173446665794927,4.460193
power-plant,dropout,3,trainval,0.38926953896179306,0.28781601478906405,4.3558016
power-plant,dropout,3,test,0.40856844305120166,0.2870551841178974,4.562588
power-plant,dropout,4,trainval,0.37835326907443967,0.2860072411191707,4.344862
power-plant,dropout,4,test,0.36990595611285265,0.2930260037286177,4.5605874
power-plant,dropout,5,trainval,0.4150505167808617,0.2978723912595455,4.4212246
power-plant,dropout,5,test,0.38140020898641586,0.29658268707062313,4.5032277
power-plant,dropout,6,trainval,0.39008245267680874,0.28571635549051333,4.3476195
power-plant,dropout,6,test,0.3887147335423197,0.29545659008773306,4.3374276
power-plant,dropout,7,trainval,0.39275345488328883,0.29302650226375243,4.4469113
power-plant,dropout,7,test,0.3897596656217346,0.30146185402332937,4.258483
power-plant,dropout,8,trainval,0.702473580304262,0.6971356755544713,5.656692
power-plant,dropout,8,test,0.7011494252873564,0.7012271140324347,5.90646
power-plant,dropout,9,trainval,0.4061084659156892,0.3059421877872574,4.4518557
power-plant,dropout,9,test,0.4231974921630094,0.310967484098953,4.4916296
power-plant,dropout,10,trainval,0.3803274880966206,0.2870941255446268,4.3917766
power-plant,dropout,10,test,0.3845350052246604,0.2910784321471282,4.3526087
power-plant,dropout,11,trainval,0.38009522703518756,0.29049588257907316,4.4016576
power-plant,dropout,11,test,0.3834900731452456,0.29180883070650865,4.650399
power-plant,dropout,12,trainval,0.3948438044361863,0.28119958881343193,4.422905
power-plant,dropout,12,test,0.38035527690700105,0.28609029265153396,4.303012
power-plant,dropout,13,trainval,0.391243757983974,0.2920815158577759,4.376832
power-plant,dropout,13,test,0.3730407523510972,0.29256151187413626,4.424527
power-plant,dropout,14,trainval,0.4304958773661596,0.3054283677829044,4.417524
power-plant,dropout,14,test,0.41379310344827586,0.30339275744644256,4.3955646
power-plant,dropout,15,trainval,0.3857856230402973,0.2979979737934487,4.5011077
power-plant,dropout,15,test,0.400208986415883,0.3018729420416104,4.396436
power-plant,dropout,16,trainval,0.4021600278713274,0.30121002243756545,4.4491796
power-plant,dropout,16,test,0.4315569487983281,0.30953707994826885,4.405384
power-plant,dropout,17,trainval,0.42538613401463243,0.30798585160121195,4.4781575
power-plant,dropout,17,test,0.43051201671891326,0.3150092990822841,4.5109687
power-plant,dropout,18,trainval,0.6209499477412612,0.5054703768442887,4.5787964
power-plant,dropout,18,test,0.6060606060606061,0.5046004186457614,4.754536
power-plant,dropout,19,trainval,0.6394147021251887,0.5143766813400341,4.5692453
power-plant,dropout,19,test,0.619644723092999,0.5200959460517557,4.9583735
power-plant,ll_dropout,0,trainval,0.08523980954592962,0.07239123411293438,4.393965
